,ID,Class,Text_Post,Duracao,DiaDaSemana,Plays,Comentarios,Compart.,Texto,Curtidas,Perfil,Classifier_Plays,Classifier_Comentarios,Classifier_Compart.,Classifier_Curtidas
63,7120608894753230086,Font Person Event Fan World Crowd Green Yellow Youth Leisure,PRE_ORDEM PROGR_15/07/22_JUIZ DE FORA/MG_CANALIT,59.95,sexta-feira,74800,420,1039,#jairbolsonaro #bolsonaro #jair #minas #gerais #minasgerais #mg #jf #juiz #de #fora #juizdefora #deus #patria #familia #liberdade #moto #jesus #🇧🇷 #presidente #obrigado #brazil #president #👍🏻,8219,0,Flopou,Mediano,Mediano,Flopou
64,7120694066995531014,Forehead Microphone Coat Television program Television presenter Tie Chin News Spokesperson Person Jaw,Digo a vocês muitas_coisas estão a caminho,25.24,sexta-feira,463600,1289,2885,#energia #nordeste #offshore #🇧🇷 #futuro #presidente #jair #bolsonaro #jairbolsonaro #meio #ambiente #limpo #brasil #presidente #compartilhe #hidrogenio #eolica #vento #👍🏻,52500,0,Bombou,Bombou,Bombou,Bombou
65,7120746294724906246,Product Shelf Bookcase Electric blue Shelving Vision care Person Book Glasses Eyewear Publication,"1_DARKY_HIPERE_Teve um cara aí que_criticou, né!_Tadaofica Luts o_orçamento secreto a_bandidagen_200_Repiblica",39.08,sexta-feira,154100,263,642,#jairbolsonaro #verdade #presidente #compartilhe #brasil #🇧🇷 #jair #bolsonaro #nine #rp9 #emenda #de #relator #pt #lula #mais #uma #dele,13500,0,Mediano,Flopou,Mediano,Mediano
66,7120925234470849798,Forehead Book Shelving Person Vision care Dress shirt Shelf Bookcase Chin Publication Glasses,FEDE_SHPESHTE_MET MOTER AGE_da majoração do Auxílio_Brasil de R$ 400 para R$ 600,25.7,sábado,62500,163,90,#presidente #ajuda #estado #emergencial #mais #humildes #jair #bolsonaro #jairbolsonaro #bolsa #familia #bolsafamilia #auxilio #brasil #auxiliobrasil #promulgacao #🇧🇷 #192 #400 #600 #real #deus #patria #compartilhe,4833,0,Flopou,Flopou,Flopou,Flopou
67,7120965804618796294,Music artist Microphone Spokesperson Hairstyle Forehead Nose Chin Organ Eyelash Audio equipment,2018_MAS O IDEAL SERIA 12 ANOS,52.45,sábado,80100,230,834,#diferenca #jair #bolsonaro #jairbolsonaro #lula #maioridade #penal #maioridadepenal #reducao #16anos #compartilhe #brasil #🇧🇷 #presidente #cachaca #tubaina,11300,0,Flopou,Flopou,Mediano,Mediano
68,7121003955886296325,Poster Person Font Magenta Publication,ISSO_EPROVA_AMOR,60.21,sábado,88600,196,629,Eu também estou com muita saudade. O Brasil do amor vai voltar ❤️🦑🇧🇷 #lula #amor #brasil #saudade,4895,1,Flopou,Flopou,Mediano,Flopou
69,7121056105089780997,Shorts Headgear Leisure Recreation Hat T-shirt Event Car Person Bicycle clothing Cap Fan,"DAN_- Natal/RN, 16/Jul/22.",95.64,sábado,40300,132,222,#jairbolsonaro #bolsonaro #natal #rio #grande #do #norte #rn #julho #07 #deus #patria #familia #god #country #family #brazil #president #july #president #presidente #🇧🇷 #thanks #obrigado #jair #ihu #presidente #share #compartilhe,2647,0,Flopou,Flopou,Flopou,Flopou
70,7121132876665556229,Muscle Joy Top Gesture Person Dress shirt Collar Sleeve,,14.58,sábado,45700,126,86,#jairbolsonaro #bolsonaro #jair #futuro #crianca #brasil #🇧🇷 #deus #patria #familia #future #children #brazil #god #family #share #hugs #abraco #president #presidente,3259,0,Flopou,Flopou,Flopou,Flopou
71,7121294140163378437,Publication Glasses Organ Forehead Vision care Bookcase Chin Eyewear Shelf Person Shelving Clothing,nós entregamos_COTMOLE_XXX_LITURE BUTYTIDIRE_LE HAUT MOTEN AGE,35.25,domingo,45000,190,138,#jairbolsonaro #titulos #de #terra #recorde #presidente #deus #patria #familia #trabalho #jair #bolsonaro #numeros #fatos #reforma #agraria #verdade #brasil #🇧🇷 #compartilhe,2937,0,Flopou,Flopou,Flopou,Flopou
72,7121355653561502982,Sharing Ear Nose Picture frame Joy Mouth Jaw Gesture Fun Happy Person Eyebrow,Só vai na minha garupa,11.65,domingo,50700,348,179,#jairbolsonaro #senhora #carinho #❤️ #ihu #jair #bolsonaro #garupa #moto #brasil #🇧🇷 #deus #patria #familia,3969,0,Flopou,Flopou,Flopou,Flopou
73,7121357518953090310,Dessert Ingredient Dish Cuisine Food Staple food Fruit,O,15.23,domingo,2900000,8141,8640,O povo não é bobo. #vamosjuntospelobrasil #lula #auxiliobrasil,258200,1,Viral,Viral,Viral,Viral
74,7121452226031127814,Font,POR QUE O_AUXÍLIO BRASIL_PASSOU PARA_600 REAIS?,39.54,domingo,466500,1308,7075,"Você sabe que o Auxílio Brasil aumentou mas só até dezembro? Depois da eleição, eles te deixam na mão. #vamosjuntospelobrasil #lula #auxiliobrasil",28400,1,Bombou,Bombou,Viral,Bombou
75,7121471037409201413,Fan Entertainment Event Leisure Person Product Crowd Exposed Fun,MOZ,88.23,domingo,49900,298,542,"- Fortaleza, Ceará, 16/07/2022. O Brasil é de todos nós! 🇧🇷 #jairbolsonaro #bolsonaro #jair #moto #ceara #fortaleza #noite #presidente #honda #yamaha #dafra #bis #600 #150 #250 #1000 #1100 #kawasaki #president #motorcycle #brazil #brasil #🇧🇷 #nordeste #thanks #obrigado",4373,0,Flopou,Flopou,Mediano,Flopou
76,7121672419798027525,Person Event Blurred Forehead White-collar worker Blazer Formal wear Suit Tie Joy Microphone,E EU FALEI PRO_MEU PAINE,32.0,segunda-feira,148600,371,690,#jair #bolsonaro #jairbolsonaro #presidente #president #liberdade #freedom #deus #patria #familia #god #family #brazil #brasil #🇧🇷 #passarinho #violao #arroz #pai #agua #water #segunda #monday #aprender,16500,0,Mediano,Flopou,Mediano,Mediano
77,7121793446779587845,Happy Facial expression Skin Chin Joy Smile Forehead Wrinkle Adaptation,"""Ninguém nasce_sabendo odiar""_-Nelson Mandela",45.21,segunda-feira,112100,399,566,“Ninguém nasce sabendo odiar” Falando sobre o Nelson Mandela com o @Igão e o Mitíco 🎙 #mandeladay #mandeladay2022 #mandela2022 #lula #vamosjuntospelobrasil #podpah #podpahpodcast #podpahcortes,12100,1,Flopou,Mediano,Mediano,Mediano
78,7121839869701410054,Forehead Microphone Tie Chin Eyebrow Human Spokesperson Gesture Dress shirt Collar Coat,"2018_QUE UM JORNAL DEIXASSE_DE EXISTIR,",52.99,segunda-feira,384000,793,773,#liberdade #de #imprensa #brasil #patria #folha #de #spiderman #presidente #🇧🇷 #verdade #jairbolsonaro #jair #bolsonaro #compartilhe #palavra,52300,0,Bombou,Mediano,Mediano,Bombou
79,7122040247311191302,Sad Forehead Top News Publication Person Shelving Shelf Font Chin Bookcase Book,"TOEHTED_MESS_FERTER_TERTE_D_So Petrobras,_o endividamento com_corrupção_Petrobrás passou a ser a_empresa de petróleo mais_endividada do mundo,_alerta OMC",60.28,terça-feira,105100,426,668,#jairbolsonaro #bolsonaro #jair #brasil #verdade #juiz #de #fora #minas #gerais #minas #moto #motoceata #pt #lula #psol #rede #brasil #patria #🇧🇷 #compartilhe,13600,0,Flopou,Mediano,Mediano,Mediano
80,7122086528389614853,Smile Publication Hat Art People World Person Blurred Face Product Head Font Human,LU_A HISTÓRIA_DA TOALHA_SPI_He_PIC,49.74,terça-feira,72800,114,98,Quem lembra do companheiro da toalha? #toalhadolula #lula #vamosjuntospelobrasil #juventude #brasil #futuro,4103,1,Flopou,Flopou,Flopou,Flopou
81,7122152605270265093,Hat Blurred Screenshot Joy Electric blue Font,"Jair M. Bolsonaro_@jairbolsonaro_- Lider da facção criminosa [irraaa] reclama de_Jair Bolsonaro e revela que com o Partido dos_[irruuu] o diálogo com o crime organizado era_""cabuloso""._ELIAS_OPT tinha um diálogo_com nós cabuloso, mano._- É o grupo praticante de_atividades ilícitas_coordenadas denominado_pela décima sexta_e terceira letra do alfabeto_com saudades do grupo_do animal invertebrado_cefalópode pertencente_ao filo dos moluscos.",43.07,terça-feira,175500,293,910,#pt #cabuloso #dialogo #compartilhe #brasil #jair #bolsonaro #jairbolsonaro #🇧🇷 #presidente #verdade #a #globo #nao #mostra #esquerda,15600,0,Mediano,Flopou,Mediano,Mediano
82,7122172695969565958,Outerwear Shoe Photograph Product Clothing Hat Gesture Social group Joy Person Human Coat Trousers,PEN_PEN_POV_PEN_CH_CR,20.1,terça-feira,471100,2547,967,#pov você tá pronto pra entrar em campo novamente 🇧🇷⚽️❤️⭐️🦑 #futebol #var #olympicspirit #lula #vamosjuntospelobrasil #diadofutebol,44500,1,Bombou,Viral,Mediano,Bombou
83,7122222543594949893,Facial expression Vision care Joy Smile Gesture Eyewear Cool Sunglasses Goggles Person Happy Glasses,033_DESAFIE AMIGOS_#FAZOLCHALLANGE,26.24,terça-feira,93000,296,231,Faça o dueto com a gente e marque 3 amigos pra entrar nesse desafio! #FAZoL #fazolchallenge #lula #vamosjuntospelobrasil,4337,1,Flopou,Flopou,Flopou,Flopou
84,7122226385124429061,Font Terrestrial plant Organism Liquid,"A partir do dia 20 de julho,_o preço médio da gasolina_para as distribuidoras passa_de R$ 4,06 para R$ 3,86 por_litro._A redução é de 5,18%._Brevemente o Brasil terá_uma das ""gasolina"" mais_barata do mundo._10/1_20°C",21.89,terça-feira,64200,277,259,#jairbolsonaro #gasolina #jair #bolsonaro #gas #fuel #gasoline #alcool #twitter #brasil #🇧🇷 #tanque #moto #carro #caminhoneta #petrobras #br #compartilhe #presidente #preco #world #mundo,4326,0,Flopou,Flopou,Flopou,Flopou
85,7122425160489094406,Sky Chin Cool Jaw T-shirt Forehead Gesture Person Eyewear,vamos com a bandeira!,33.83,quarta-feira,1300000,2683,4188,#brasil #🇧🇷 #jair #bolsonaro #jairbolsonaro #bandeira #deus #patria #familia #liberdade #verdade #hino #nacional #bomdia #presidente,175600,0,Viral,Viral,Viral,Viral
86,7122549024854412550,Joy Smile Gesture Person,Geraldo Alckm,60.02,quarta-feira,1200000,3750,15500,BolsonaroMessiasJair (@bolsonaromessiasjair) no TikTok,140600,0,Viral,Viral,Viral,Viral
87,7122595643461356806,Forehead Hat Joy Mouth Skin Chin Eyebrow Lip Eyelash Person Clothing Cheek Hair Nose,1+1=?,8.57,quarta-feira,3200000,8702,2865,Entramos pra trend ❤️🇧🇷⭐️😎 #somos3 #brasil🇧🇷 #vamosjuntospelobrasil #lula #brasil,390100,1,Viral,Viral,Bombou,Viral
88,7122606331973930246,Violet Purple Event Magenta Pink Hat Beauty Entertainment Joy Shoe Person Fun Top Electric blue Clothing,LULA_Alckmin_OMA,16.97,quarta-feira,200300,446,477,"No passinho do forró com a Janjinha, sem medo de ser feliz. 😊 #bastidores #forronotiktok #forró #forrozeiros #lula #vamosjuntospelobrasil",16000,1,Mediano,Mediano,Mediano,Mediano
89,7122637008043871494,Neck Nose Human body Ear Hand Chin Gesture Eyelash Mouth Jaw,,26.45,quarta-feira,126000,835,791,#amigo #dia #jair #bolsonaro #jairbolsonaro #boa #noite #brasil #durmam #com #deus #🇧🇷,18900,0,Mediano,Mediano,Mediano,Mediano
90,7122794926173080837,Fun Font Person Gesture Event Joy Top Smile,AM_volta_PERNA,96.41,quinta-feira,10700000,23700,127300,Dona Buraca esteve à frente da luta pelas #cisternas em #Pernambuco. Seu relato nos comoveu ❤️🇧🇷 #vamosjuntospelobrasil #lula,439500,1,Viral,Viral,Viral,Viral
91,7122850614760967429,Gesture Coat Cool Dress shirt Forehead Chin Tie Suit Facial expression Cap,A MÍDIA_NÃO VAI TE_MOSTRAR,55.28,quinta-feira,152700,310,738,#imposto #combustivel #etanol #fuel #gas #brazil #brasil #jair #bolsonaro #jairbolsonaro #verdade #mundo #🇧🇷 #share #compartilhe #usina #refinaria #brasileiro #patria,16800,0,Mediano,Flopou,Mediano,Mediano
92,7122877808203926789,Nose News Chin Hair Forehead Rage Jaw Tie Spokesperson,FEV/2018_Eu tô preocupado_com os direitos humanos_a,26.98,quinta-feira,3300000,3791,4076,#jairbolsonaro #bolsonaro #brasil #🇧🇷 #populacao #verdade #deus #patria #familia #liberdade #jair,290000,0,Viral,Viral,Viral,Viral
93,7122918545314417925,Puppy chow Ingredient Dish Food Cuisine Produce Tableware Recipe,,27.63,quinta-feira,94400,130,123,Agora é oficial ❤️🇧🇷🦑⭐️#lula #alckmin #vamosjuntospelobrasil,3974,1,Flopou,Flopou,Flopou,Flopou
94,7122953701345479942,Biome Natural landscape Ecoregion Plant Landscape Font Tree Grass Land lot Plain,LUTH_Apaixonado_pelo Brasil_asa Dola Lindu,41.54,quinta-feira,251500,932,1424,"Dona Lindu e seus oito filhos sairam de Caetés fugindo da #fome. Em 2003, um dos seus filhos chegou à Presidência e provou que era possível acabar com a #miséria ❤️ E esse homem segue #apaixonado pelo #Brasil 🇧🇷 #lula #vamosjuntospelobrasil",25600,1,Mediano,Bombou,Bombou,Bombou
95,7123006953135131909,Screenshot Blurred Table Person Hat Font,Renan Calheiros_Lula foi preso para não ser eleito._Bolsonaro quer ser eleito para não ser_preso._#LulaNo1ºTurno_@renanca... - 10h_Renan Calheiros_@renancalheiros_Boa senador ee_12:11 PM - 21 de jul de 2022. Twitter for iPhone,25.87,quinta-feira,201600,1116,711,#jair #bolsonaro #bolsonaro #jairbolsonaro,23700,0,Mediano,Bombou,Mediano,Mediano
96,7123197776908832006,Book Furniture Shelving Glasses Suit Tie Bookcase Person Publication Shelf,PHE_Comm_REP_ELE QUE ESTAVA NA UNIDADE_DE POLÍCIA PACIFICADORA (UPP),50.06,sexta-feira,99400,339,135,#deus #conforto #familiares #policia #militar #rio #de #janeiro #riodejaneiro #rj #pmerj #bope #core #civil #pmerj #pcerj #jair #bolsonaro #jairbolsonaro #presidente #fato #lamentavel #familia #conforto #stf #supremo #tribunal #federal #brasil #🇧🇷 #seguranca #publica #apoio #guerreiros,9521,0,Flopou,Flopou,Flopou,Flopou
97,7123231939875720453,Hairstyle Hat Blurred Adaptation Person Joy Facial expression Font Yellow Product,Voge_DOU_PT_E_LATEX_e_Dona Rosa,58.74,sexta-feira,2100000,6425,12200,"Dona Rosa vendia manga e macaxeira na cabeça e, graças aos programas dos governos do PT, suas 4 filhas tiveram a oportunidade de acessar a #universidade e estudar de graça. #Educação não é um gasto, é um #investimento no #futuro do nosso país. #lula #vamosjuntospelobrasil",302300,1,Viral,Viral,Viral,Viral
98,7123326615911681285,Joy Product Font Hat News Suit Person,Jair M. Bolsonaro_@jairbolsonaro_- Visita à posto de combustível no DF._18:47 22/07/2022. Twitter for iPhone,57.75,sexta-feira,115400,460,426,#combustivel #mais #barato #iniciativas #jair #bolsonaro #jairbolsonaro #brasilia #df #posto #visita #gasolina #etanol #presidente #brasil #🇧🇷,12200,0,Flopou,Mediano,Mediano,Mediano
99,7123561385224621318,Flag Suit Shelving Sharing Customer Shelf Book Bookcase Glasses Publication Tie Person,"HOUB_BUCER_25_FIES aqui, aumentou o teto?!",59.79,sábado,73700,150,167,#fies #medicina #jairbolsonaro #bolsonaro #jair #educacao #compartilhe #estudante #presidente #brasil #🇧🇷 #futuro #compartilhe #deus #patria #familia #liberdade #teto #novidade,6733,0,Flopou,Flopou,Flopou,Flopou
100,7123596534012202246,Blurred Crowd Person Event Leisure Fan World T-shirt,23/07/2022_VITÓRIA-ESPÍRITO SANTO_es acima_de,39.29,sábado,77100,330,463,#jairbolsonaro #espiritosanto #vitoria #jair #bolsonaro #brasil #🇧🇷 #obrigado #thankyou #brazil #president #es #presidente,7734,0,Flopou,Flopou,Mediano,Flopou
101,7123644695338650885,Product Gesture Hair Font Happy Smile Art Clothing,Instituto Lula_Viva a cultura,33.78,sábado,100000,137,116,❤️ Via @Instituto Lula #vamosjuntospelobrasil #lula #cultura,5628,1,Flopou,Flopou,Flopou,Flopou
102,7123715891203755270,Sky Building Skyscraper Nature Font Daytime Person Urban design World Architecture Tower block,"-OBRIGADO CAPIXABAS!_- UM FORTE ABRAÇO, ESPÍRITO SANTO!_- MARCHA PARA JESUS! (23/07/2022)",7.54,sábado,704100,2008,4298,#jairbolsonaro #espiritosanto #jair #bolsonaro #espirito #santo #brasil #🇧🇷 #presidente #marcha #para #jesus #deus #patria #familia #liberdade #es,66500,0,Viral,Bombou,Viral,Bombou
103,7123910264365387013,City Cloud Sky Building Infrastructure Urban design Landscape Real estate Property Residential area,-ESPÍRITO SANTO_-(23/07/2022],18.27,domingo,152800,553,1145,#moto #es #brasil #bolsonaro #jair #jairbolsonaro #vitoria #obrigado #deus #patria #familia #liberdade #motorcycle #harley #davidson #honda #yamaha #dafra #suzuki #150 #250 #500 #600 #750 #1000 #brazil #president #presidente #sabado #🇧🇷,18200,0,Mediano,Mediano,Mediano,Mediano
104,7123937868384308485,Social group Fan Crowd Red Product Entertainment Event Exposed Community World Green,As pessoas_vão voltar_Soudari_KADRA_soir_JUOMUS_Al_Separa_atidar,28.7,domingo,175600,805,1150,Voltar pra cuidar mais e melhor do Brasil 🇧🇷❤️🦑⭐️ #vamosjuntospelobrasil #lula,15700,1,Mediano,Mediano,Mediano,Mediano
105,7123970382071123206,World Entertainment Event Fun Public space Sport venue City Blurred Leisure Fan Stadium Person,LEERLIFICHE THE_24/07/22_SROADE WERD_ZANIZZALA AVAI_RIO DE JANEIRO,43.19,domingo,348700,3107,4993,#rio #de #janeiro #riodejaneiro #rj #24 #07 #22 #convencao #brasil #deus #patria #familia #liberdade #god #freedom #family #pl #partido #liberal #maracanazinho #🇧🇷,49400,0,Bombou,Viral,Viral,Bombou
106,7124311468761402629,Person Dress shirt Clothing Forehead Collar Chin Eyebrow,DUS PATRIA FAMILIA,60.67,segunda-feira,2500000,15200,29600,#jairbolsonaro #jair #bolsonaro #bolsonaro #deus #patria #familia #brasil #🇧🇷 #povo #rio #de #janeiro #rj #maracanazinho #socialismo #verdade,411100,0,Viral,Viral,Viral,Viral
107,7124343416103783686,Face Joy Eyebrow Person Hairstyle Hair Facial expression Tie Chin Facial hair Forehead Smile Beard,#BOOKTOKDOLULA_41524ur_*******_******,31.83,segunda-feira,109300,304,161,13 indicações de #livros pra você 🇧🇷❤️🦑⭐️ #booktokdolula #booktokbr #booktokerbrasil #diadoescritor #booktok,6493,1,Flopou,Flopou,Flopou,Flopou
108,7124422079616797958,Chin Microphone Tie Head Sleeve Audio equipment Spokesperson Person Public address system Forehead,DEUS PATRIA FAMILIA LIBERDADE_R_vamos atender o Flamengo!_#GAF_#GAF,50.34,segunda-feira,545900,2823,6254,"- Jair Bolsonaro: ""o nosso Governo vai atender ao CR Flamengo que deseja um estádio no Rio. Talvez ele seja construído na Área do gasômetro em São Cristóvão/RJ."" #flamengo #brasil #nacao #futebol #esporte #bolsonaro #jairbolsonaro #presidente",62100,0,Bombou,Viral,Viral,Bombou
109,7124436611969862918,Beard Nose Skin Ear Mouth Cheek Jaw Eyebrow Tooth Eyelash,,18.18,segunda-feira,1100000,9668,5681,Já conheciam a Sofia e a Resistência? Escreva nos comentários o nome dos pets de vocês 🐾🐶 #cachorrosdotiktok #cachorrinhasluisasonza #cachorrinhaschallenge #lula #vamosjuntospelobrasil #equipelula,169400,1,Viral,Viral,Viral,Viral
110,7124650179692727557,Facial hair Hair Nose Beard Collar Moustache Tie Chin Person Microphone,HO_EU TEN_DO_ES_IÊNCIA_Ovo_DO,46.23,terça-feira,11100000,43000,81800,“Eu tenho consciência do que esse povo tá passando” #vamosjuntospelobrasil #lula #equipelula,811800,1,Viral,Viral,Viral,Viral
111,7124655981987974406,Entertainment Person Performing arts Music Music artist Hat Blurred Adaptation T-shirt Photograph Crowd Fun Microphone,DEUS PA RIA FAMILIA LIBEDE_TO_que concluiu as obras_da Transposição do São Francisco.,71.03,terça-feira,408400,812,2812,#sao #francisco #transposicao #saofrancisco #rogerio #marinho #rogeriomarinho #ferrovia #br #rodovia #tarcisio #finalizando #obras #realizacoes #feitos #deus #patria #familia #presidente #jair #bolsonaro #jairbolsonaro #brasil #verdade #pr #🇧🇷 #vamos #com #tudo #liberdade,42500,0,Bombou,Mediano,Bombou,Bombou
