,ID,Class,Text_Post,Duracao,Plays,Comentarios,Compart.,Texto,Curtidas,Perfil,Classifier_Plays,Classifier_Comentarios,Classifier_Compart.,Classifier_Curtidas,domingo,quarta-feira,quinta-feira,segunda-feira,sexta-feira,sábado,terça-feira
68,7121003955886296325,Advertisement Poster Publication Person Body Part Hand,,60.21,88600,196,629,Eu também estou com muita saudade. O Brasil do amor vai voltar ❤️🦑🇧🇷 #lula #amor #brasil #saudade,4895,1,Flopou,Flopou,Mediano,Flopou,0,0,0,0,0,1,0
69,7121056105089780997,People Person Helmet Crowd Cap Clothing Hat Baseball Cap Adult Male Man Electronics Mobile Phone Phone Accessories Sunglasses City Parade Car Transportation Vehicle,,95.64,40300,132,222,#jairbolsonaro #bolsonaro #natal #rio #grande #do #norte #rn #julho #07 #deus #patria #familia #god #country #family #brazil #president #july #president #presidente #🇧🇷 #thanks #obrigado #jair #ihu #presidente #share #compartilhe,2647,0,Flopou,Flopou,Flopou,Flopou,0,0,0,0,0,1,0
70,7121132876665556229,Head Person Face Adult Male Man Clothing Shirt Photography Portrait Body Part Finger Hand Accessories,,14.58,45700,126,86,#jairbolsonaro #bolsonaro #jair #futuro #crianca #brasil #🇧🇷 #deus #patria #familia #future #children #brazil #god #family #share #hugs #abraco #president #presidente,3259,0,Flopou,Flopou,Flopou,Flopou,0,0,0,0,0,1,0
71,7121294140163378437,Book Publication Indoors Library Adult Male Man Person Face Head Photography Portrait Accessories Glasses Furniture Clothing Shirt Reading,,35.25,45000,190,138,#jairbolsonaro #titulos #de #terra #recorde #presidente #deus #patria #familia #trabalho #jair #bolsonaro #numeros #fatos #reforma #agraria #verdade #brasil #🇧🇷 #compartilhe,2937,0,Flopou,Flopou,Flopou,Flopou,1,0,0,0,0,0,0
72,7121355653561502982,Head Person Face Happy Adult Male Man Smile Laughing Blackboard,,11.65,50700,348,179,#jairbolsonaro #senhora #carinho #❤️ #ihu #jair #bolsonaro #garupa #moto #brasil #🇧🇷 #deus #patria #familia,3969,0,Flopou,Flopou,Flopou,Flopou,1,0,0,0,0,0,0
73,7121357518953090310,Food Bottle Cosmetics Perfume Ice Pop,,15.23,2900000,8141,8640,O povo não é bobo. #vamosjuntospelobrasil #lula #auxiliobrasil,258200,1,Viral,Viral,Viral,Viral,1,0,0,0,0,0,0
74,7121452226031127814,Text People Person Advertisement Book Publication Poster Dynamite Weapon,,39.54,466500,1308,7075,"Você sabe que o Auxílio Brasil aumentou mas só até dezembro? Depois da eleição, eles te deixam na mão. #vamosjuntospelobrasil #lula #auxiliobrasil",28400,1,Bombou,Bombou,Viral,Bombou,1,0,0,0,0,0,0
75,7121471037409201413,Celebrating Person People Adult Female Woman Male Man Head Urban Face Festival,,88.23,49900,298,542,"- Fortaleza, Ceará, 16/07/2022. O Brasil é de todos nós! 🇧🇷 #jairbolsonaro #bolsonaro #jair #moto #ceara #fortaleza #noite #presidente #honda #yamaha #dafra #bis #600 #150 #250 #1000 #1100 #kawasaki #president #motorcycle #brazil #brasil #🇧🇷 #nordeste #thanks #obrigado",4373,0,Flopou,Flopou,Mediano,Flopou,1,0,0,0,0,0,0
76,7121672419798027525,Face Head Person Photography Portrait People Adult Male Man Formal Wear Clothing Suit Female Woman Accessories Tie Crowd Baby,,32.0,148600,371,690,#jair #bolsonaro #jairbolsonaro #presidente #president #liberdade #freedom #deus #patria #familia #god #family #brazil #brasil #🇧🇷 #passarinho #violao #arroz #pai #agua #water #segunda #monday #aprender,16500,0,Mediano,Flopou,Mediano,Mediano,0,0,0,1,0,0,0
77,7121793446779587845,Face Happy Head Person Smile Adult Male Man Photography Portrait Body Part Shoulder Laughing Business Card Paper Text,,45.21,112100,399,566,“Ninguém nasce sabendo odiar” Falando sobre o Nelson Mandela com o @Igão e o Mitíco 🎙 #mandeladay #mandeladay2022 #mandela2022 #lula #vamosjuntospelobrasil #podpah #podpahpodcast #podpahcortes,12100,1,Flopou,Mediano,Mediano,Mediano,0,0,0,1,0,0,0
78,7121839869701410054,Accessories Formal Wear Tie Head Person Face Adult Male Man Photography Portrait Necktie Frown Sad People Clothing Suit Crowd,,52.99,384000,793,773,#liberdade #de #imprensa #brasil #patria #folha #de #spiderman #presidente #🇧🇷 #verdade #jairbolsonaro #jair #bolsonaro #compartilhe #palavra,52300,0,Bombou,Mediano,Mediano,Bombou,0,0,0,1,0,0,0
79,7122040247311191302,Book Publication Indoors Library Adult Male Man Person Head Face Business Card Paper Text Furniture,,60.28,105100,426,668,#jairbolsonaro #bolsonaro #jair #brasil #verdade #juiz #de #fora #minas #gerais #minas #moto #motoceata #pt #lula #psol #rede #brasil #patria #🇧🇷 #compartilhe,13600,0,Flopou,Mediano,Mediano,Mediano,0,0,0,0,0,0,1
80,7122086528389614853,People Person Adult Male Man Female Woman Document Driving License Id Cards Text Accessories Glasses Crowd Baseball Cap Cap Clothing Hat Face Head Photography Portrait Parade Advertisement Poster Blackboard Art Bride Wedding Collage Glove,,49.74,72800,114,98,Quem lembra do companheiro da toalha? #toalhadolula #lula #vamosjuntospelobrasil #juventude #brasil #futuro,4103,1,Flopou,Flopou,Flopou,Flopou,0,0,0,0,0,0,1
81,7122152605270265093,Text Advertisement Person Poster Business Card Paper Document Id Cards Computer Hardware Electronics Hardware,,43.07,175500,293,910,#pt #cabuloso #dialogo #compartilhe #brasil #jair #bolsonaro #jairbolsonaro #🇧🇷 #presidente #verdade #a #globo #nao #mostra #esquerda,15600,0,Mediano,Flopou,Mediano,Mediano,0,0,0,0,0,0,1
82,7122172695969565958,People Person Blazer Clothing Coat Jacket Art Collage Formal Wear Suit Adult Male Man Ball Football Soccer Soccer Ball Sport Accessories Tie Sphere Face Head Footwear Shoe Crowd City Text Pants Advertisement,,20.1,471100,2547,967,#pov você tá pronto pra entrar em campo novamente 🇧🇷⚽️❤️⭐️🦑 #futebol #var #olympicspirit #lula #vamosjuntospelobrasil #diadofutebol,44500,1,Bombou,Viral,Mediano,Bombou,0,0,0,0,0,0,1
83,7122222543594949893,Accessories Sunglasses Body Part Finger Hand Person Face Head Photography Portrait Advertisement Poster Adult Male Man Glasses Purple Happy Smile,,26.24,93000,296,231,Faça o dueto com a gente e marque 3 amigos pra entrar nesse desafio! #FAZoL #fazolchallenge #lula #vamosjuntospelobrasil,4337,1,Flopou,Flopou,Flopou,Flopou,0,0,0,0,0,0,1
84,7122226385124429061,Nature Outdoors Sky Night Business Card Paper Text,,21.89,64200,277,259,#jairbolsonaro #gasolina #jair #bolsonaro #gas #fuel #gasoline #alcool #twitter #brasil #🇧🇷 #tanque #moto #carro #caminhoneta #petrobras #br #compartilhe #presidente #preco #world #mundo,4326,0,Flopou,Flopou,Flopou,Flopou,0,0,0,0,0,0,1
85,7122425160489094406,Head Person Face Adult Male Man Photography Portrait,,33.83,1300000,2683,4188,#brasil #🇧🇷 #jair #bolsonaro #jairbolsonaro #bandeira #deus #patria #familia #liberdade #verdade #hino #nacional #bomdia #presidente,175600,0,Viral,Viral,Viral,Viral,0,1,0,0,0,0,0
86,7122549024854412550,Face Head Person Photography Portrait People Adult Female Woman Blonde Hair Male Man Happy Crowd Laughing Accessories,,60.02,1200000,3750,15500,BolsonaroMessiasJair (@bolsonaromessiasjair) no TikTok,140600,0,Viral,Viral,Viral,Viral,0,1,0,0,0,0,0
87,7122595643461356806,Face Head Person Photography Portrait Adult Female Woman Male Man Hugging Kissing Romantic,,8.57,3200000,8702,2865,Entramos pra trend ❤️🇧🇷⭐️😎 #somos3 #brasil🇧🇷 #vamosjuntospelobrasil #lula #brasil,390100,1,Viral,Viral,Bombou,Viral,0,1,0,0,0,0,0
88,7122606331973930246,Person Adult Male Man Boy Teen Female Woman Face Head Advertisement People Accessories Glasses Clothing Dress Crowd,,16.97,200300,446,477,"No passinho do forró com a Janjinha, sem medo de ser feliz. 😊 #bastidores #forronotiktok #forró #forrozeiros #lula #vamosjuntospelobrasil",16000,1,Mediano,Mediano,Mediano,Mediano,0,1,0,0,0,0,0
89,7122637008043871494,Head Person Face Adult Male Man Text Photography Portrait Sad,,26.45,126000,835,791,#amigo #dia #jair #bolsonaro #jairbolsonaro #boa #noite #brasil #durmam #com #deus #🇧🇷,18900,0,Mediano,Mediano,Mediano,Mediano,0,1,0,0,0,0,0
90,7122794926173080837,Lighting Face Head Person Photography Portrait Clothing Coat Happy Adult Male Man People Shirt Body Part Finger Hand Urban Female Woman Balloon Dancing Leisure Activities,,96.41,10700000,23700,127300,Dona Buraca esteve à frente da luta pelas #cisternas em #Pernambuco. Seu relato nos comoveu ❤️🇧🇷 #vamosjuntospelobrasil #lula,439500,1,Viral,Viral,Viral,Viral,0,0,1,0,0,0,0
91,7122850614760967429,Accessories Formal Wear Tie Head Person Face Adult Male Man Necktie Clothing Suit,,55.28,152700,310,738,#imposto #combustivel #etanol #fuel #gas #brazil #brasil #jair #bolsonaro #jairbolsonaro #verdade #mundo #🇧🇷 #share #compartilhe #usina #refinaria #brasileiro #patria,16800,0,Mediano,Flopou,Mediano,Mediano,0,0,1,0,0,0,0
92,7122877808203926789,Head Person Face Crowd Adult Male Man Accessories Formal Wear Tie People Photography Portrait Clothing Coat,,26.98,3300000,3791,4076,#jairbolsonaro #bolsonaro #brasil #🇧🇷 #populacao #verdade #deus #patria #familia #liberdade #jair,290000,0,Viral,Viral,Viral,Viral,0,0,1,0,0,0,0
93,7122918545314417925,Cooking Pan Cookware Frying Pan Food,,27.63,94400,130,123,Agora é oficial ❤️🇧🇷🦑⭐️#lula #alckmin #vamosjuntospelobrasil,3974,1,Flopou,Flopou,Flopou,Flopou,0,0,1,0,0,0,0
94,7122953701345479942,Architecture Building Outdoors Shelter Countryside Nature Rural Hut Farm Field Pasture Person Bus Stop Housing Plant,,41.54,251500,932,1424,"Dona Lindu e seus oito filhos sairam de Caetés fugindo da #fome. Em 2003, um dos seus filhos chegou à Presidência e provou que era possível acabar com a #miséria ❤️ E esse homem segue #apaixonado pelo #Brasil 🇧🇷 #lula #vamosjuntospelobrasil",25600,1,Mediano,Bombou,Bombou,Bombou,0,0,1,0,0,0,0
95,7123006953135131909,Furniture Table Advertisement Adult Male Man Person Poster People Face Head Text Dining Table,,25.87,201600,1116,711,#jair #bolsonaro #bolsonaro #jairbolsonaro,23700,0,Mediano,Bombou,Mediano,Mediano,0,0,1,0,0,0,0
96,7123197776908832006,Book Publication Indoors Library People Person Adult Male Man Accessories Formal Wear Tie Glasses Furniture Head Shop Face Reading,,50.06,99400,339,135,#deus #conforto #familiares #policia #militar #rio #de #janeiro #riodejaneiro #rj #pmerj #bope #core #civil #pmerj #pcerj #jair #bolsonaro #jairbolsonaro #presidente #fato #lamentavel #familia #conforto #stf #supremo #tribunal #federal #brasil #🇧🇷 #seguranca #publica #apoio #guerreiros,9521,0,Flopou,Flopou,Flopou,Flopou,0,0,0,0,1,0,0
97,7123231939875720453,Adult Female Person Woman People Male Man Electrical Device Microphone Crowd Cream Dessert Food Ice Cream Audience Face Head Baby Flower Plant Rose Baseball Cap Cap Clothing Hat Happy,,58.74,2100000,6425,12200,"Dona Rosa vendia manga e macaxeira na cabeça e, graças aos programas dos governos do PT, suas 4 filhas tiveram a oportunidade de acessar a #universidade e estudar de graça. #Educação não é um gasto, é um #investimento no #futuro do nosso país. #lula #vamosjuntospelobrasil",302300,1,Viral,Viral,Viral,Viral,0,0,0,0,1,0,0
98,7123326615911681285,People Person Face Head Photography Portrait Clothing Formal Wear Suit Blazer Coat Jacket Adult Male Man Accessories Tie Glasses Hat Crowd Advertisement Poster Text Indoors Audience Car Transportation Vehicle,,57.75,115400,460,426,#combustivel #mais #barato #iniciativas #jair #bolsonaro #jairbolsonaro #brasilia #df #posto #visita #gasolina #etanol #presidente #brasil #🇧🇷,12200,0,Flopou,Mediano,Mediano,Mediano,0,0,0,0,1,0,0
99,7123561385224621318,Accessories Formal Wear Tie Adult Male Man Person Wallet Glasses Flag Clothing Suit Face Head,,59.79,73700,150,167,#fies #medicina #jairbolsonaro #bolsonaro #jair #educacao #compartilhe #estudante #presidente #brasil #🇧🇷 #futuro #compartilhe #deus #patria #familia #liberdade #teto #novidade,6733,0,Flopou,Flopou,Flopou,Flopou,0,0,0,0,0,1,0
100,7123596534012202246,Concert Crowd Person People Baby Urban Adult Male Man Audience Clothing Hat Electronics Speaker Parade,,39.29,77100,330,463,#jairbolsonaro #espiritosanto #vitoria #jair #bolsonaro #brasil #🇧🇷 #obrigado #thankyou #brazil #president #es #presidente,7734,0,Flopou,Flopou,Mediano,Flopou,0,0,0,0,0,1,0
101,7123644695338650885,Cutlery Spoon Baby Person Face Head Cartoon Art Drawing Text,,33.78,100000,137,116,❤️ Via @Instituto Lula #vamosjuntospelobrasil #lula #cultura,5628,1,Flopou,Flopou,Flopou,Flopou,0,0,0,0,0,1,0
102,7123715891203755270,City Metropolis Urban People Person Crowd Architecture Building High Rise Adult Male Man Concert Photography Audience Face Head,,7.54,704100,2008,4298,#jairbolsonaro #espiritosanto #jair #bolsonaro #espirito #santo #brasil #🇧🇷 #presidente #marcha #para #jesus #deus #patria #familia #liberdade #es,66500,0,Viral,Bombou,Viral,Bombou,0,0,0,0,0,1,0
103,7123910264365387013,Road Outdoors City Aerial View Car Transportation Vehicle,,18.27,152800,553,1145,#moto #es #brasil #bolsonaro #jair #jairbolsonaro #vitoria #obrigado #deus #patria #familia #liberdade #motorcycle #harley #davidson #honda #yamaha #dafra #suzuki #150 #250 #500 #600 #750 #1000 #brazil #president #presidente #sabado #🇧🇷,18200,0,Mediano,Mediano,Mediano,Mediano,1,0,0,0,0,0,0
104,7123937868384308485,People Person Adult Female Woman Crowd Computer Hardware Electronics Hardware Monitor Screen Male Man Head Face Audience Flag,,28.7,175600,805,1150,Voltar pra cuidar mais e melhor do Brasil 🇧🇷❤️🦑⭐️ #vamosjuntospelobrasil #lula,15700,1,Mediano,Mediano,Mediano,Mediano,1,0,0,0,0,0,0
105,7123970382071123206,Concert Crowd Person People Fun Tourist Vacation Lighting Spring Break Clothing Hat,,43.19,348700,3107,4993,#rio #de #janeiro #riodejaneiro #rj #24 #07 #22 #convencao #brasil #deus #patria #familia #liberdade #god #freedom #family #pl #partido #liberal #maracanazinho #🇧🇷,49400,0,Bombou,Viral,Viral,Bombou,1,0,0,0,0,0,0
106,7124311468761402629,Clothing Shirt Head Person Face Photography Portrait Adult Male Man Frown Sad Dress Shirt Angry,,60.67,2500000,15200,29600,#jairbolsonaro #jair #bolsonaro #bolsonaro #deus #patria #familia #brasil #🇧🇷 #povo #rio #de #janeiro #rj #maracanazinho #socialismo #verdade,411100,0,Viral,Viral,Viral,Viral,0,0,0,1,0,0,0
107,7124343416103783686,Adult Male Man Person Clothing Formal Wear Suit People Photography Face Head Portrait Accessories Tie,,31.83,109300,304,161,13 indicações de #livros pra você 🇧🇷❤️🦑⭐️ #booktokdolula #booktokbr #booktokerbrasil #diadoescritor #booktok,6493,1,Flopou,Flopou,Flopou,Flopou,0,0,0,1,0,0,0
108,7124422079616797958,People Person Electrical Device Microphone Crowd Adult Male Man Press Conference Head Face Audience Photography Portrait,,50.34,545900,2823,6254,"- Jair Bolsonaro: ""o nosso Governo vai atender ao CR Flamengo que deseja um estádio no Rio. Talvez ele seja construído na Área do gasômetro em São Cristóvão/RJ."" #flamengo #brasil #nacao #futebol #esporte #bolsonaro #jairbolsonaro #presidente",62100,0,Bombou,Viral,Viral,Bombou,0,0,0,1,0,0,0
109,7124436611969862918,Head Person Face Adult Male Man Symbol Photography Portrait Love Heart Symbol Body Part Finger Hand,,18.18,1100000,9668,5681,Já conheciam a Sofia e a Resistência? Escreva nos comentários o nome dos pets de vocês 🐾🐶 #cachorrosdotiktok #cachorrinhasluisasonza #cachorrinhaschallenge #lula #vamosjuntospelobrasil #equipelula,169400,1,Viral,Viral,Viral,Viral,0,0,0,1,0,0,0
110,7124650179692727557,Adult Male Man Person Crowd Face Head People Symbol Beard Mace Club Weapon Photography Portrait,,46.23,11100000,43000,81800,“Eu tenho consciência do que esse povo tá passando” #vamosjuntospelobrasil #lula #equipelula,811800,1,Viral,Viral,Viral,Viral,0,0,0,0,0,0,1
111,7124655981987974406,Performer Person Solo Performance Boy Child Male Electronics Mobile Phone Phone Leisure Activities Music Musical Instrument Musician Singing Crowd Adult Man Audience Clothing Hat,,71.03,408400,812,2812,#sao #francisco #transposicao #saofrancisco #rogerio #marinho #rogeriomarinho #ferrovia #br #rodovia #tarcisio #finalizando #obras #realizacoes #feitos #deus #patria #familia #presidente #jair #bolsonaro #jairbolsonaro #brasil #verdade #pr #🇧🇷 #vamos #com #tudo #liberdade,42500,0,Bombou,Mediano,Bombou,Bombou,0,0,0,0,0,0,1
112,7124801453247548678,Face Head Person Photography Portrait Adult Female Woman Happy Male Man Blouse Clothing Accessories Earring Jewelry Laughing Necklace People Shirt Balloon Indoors Hugging T-Shirt,,32.32,881900,2618,4727,"@tiamaoficial1 conta como foi o primeiro encontro dela com o Presidente em 2005 na marcha Zumbi +10: “Depois que o Presidente me chamou pra sentar na mesa, não tem ninguem que vai me tirar de qualquer lugar.” ❤️ #lula #vamosjuntospelobrasil #equipelula",97700,1,Viral,Viral,Viral,Viral,0,0,0,0,0,0,1
113,7124813427159158021,Performer Person Solo Performance Child Female Girl Dancing Leisure Activities,,17.88,216600,807,927,"- Enquanto uns pisam, nós plantamos a semente do amor à nossa bandeira! 🇧🇷 ❤️ #brasil #deus #patria #familia #futuro #liberdade #brasil #freedom #🇧🇷 #brazil #love #❤️ #semente #future #flag #bandeira",36000,0,Mediano,Mediano,Mediano,Bombou,0,0,0,0,0,0,1
114,7125010684928150789,Head Person Face Frown Sad Adult Male Man Crying Photography Portrait Business Card Paper Text,,23.38,131900,261,196,#ucrania #ucrania🇺🇦 #lula #zelensky #verdade #realidade #cerveja #guerra #nom #brasil #🇧🇷 #nova #ordem #mundial #presidente #jair #bolsonaro #jairbolsonaro #compartilhe,15300,0,Mediano,Flopou,Flopou,Mediano,0,1,0,0,0,0,0
115,7125145950728752389,Crowd Person Adult Male Man Audience People Speech Head Ball Sport Tennis Tennis Ball Face Clothing Coat,,43.33,88500,210,165,#jairbolsonaro #jair #bolsonaro #covid #a #verdade #omar #aziz #randolfe #rodrigues #renan #calheiros #senador #cpi #covid #brasil #verdade #presidente #br #🇧🇷,6908,0,Flopou,Flopou,Flopou,Flopou,0,1,0,0,0,0,0
116,7125168996546022662,Clothing Hat Face Head Person Photography Portrait Adult Male Man Female Woman Purple,,38.15,72100,302,259,A valorização do salário mínimo é possível 🇧🇷❤️⭐️🦑 #lula #vamosjuntospelobrasil #equipelula #salariominimo #economia,6217,1,Flopou,Flopou,Flopou,Flopou,0,1,0,0,0,0,0
